file	context	selector	property	old_value	final_value	old_rule	final_rule
src/css/main/02-hall-of-fame.css		.desene-wrap .a-card .a-side .bad.bad-mini	top	0px	0	137	190
src/css/main/02-hall-of-fame.css		.desene-wrap .a-card .a-side .bad.bad-mini	left	3px	0	137	190
src/css/main/02-hall-of-fame.css		.desene-wrap .a-card .a-side .bad.bad-mini	display	inline-block	block	137	190
src/css/main/02-hall-of-fame.css		.desene-wrap .a-card .a-side .bad.bad-mini::after	left	42%	50%	138	192
src/css/main/02-hall-of-fame.css		.desene-wrap .a-card .a-side .bad.bad-mini::after	width	2ch	35px	138	192
src/css/main/03-navigation.css		.top-sugestii-panel .ts-category	height	46px	40px	18	74
src/css/main/03-navigation.css		.top-sugestii-panel .ts-category-track	width	274px	max-content	19	75
src/css/main/03-navigation.css		.top-sugestii-panel .ts-category-track	height	42px	34px	19	75
src/css/main/03-navigation.css		.top-sugestii-panel .ts-category-track	grid-template-columns	42px minmax(0, 1fr) 42px	26px auto 26px	19	75
src/css/main/03-navigation.css		.top-sugestii-panel .ts-category-track	overflow	hidden	visible	19	75
src/css/main/03-navigation.css		.top-sugestii-panel .ts-category-track	border-radius	14px	0	19	75
src/css/main/03-navigation.css		.top-sugestii-panel .ts-category-track	border	1px solid rgba(255, 255, 255, 0.12)	0	19	75
src/css/main/03-navigation.css		.top-sugestii-panel .ts-category-track	background	linear-gradient(     135deg,     rgba(5, 20, 31, 0.64),     rgba(6, 43, 47, 0.54)   )	transparent	19	75
src/css/main/03-navigation.css		.top-sugestii-panel .ts-category-track	box-shadow	0 10px 22px rgba(0, 0, 0, 0.18),     inset 0 1px 0 rgba(255, 255, 255, 0.055)	none	19	75
src/css/main/03-navigation.css		.top-sugestii-panel .ts-cat-arrow	width	100%	26px	20	76
src/css/main/03-navigation.css		.top-sugestii-panel .ts-cat-arrow	height	100%	30px	20	76
src/css/main/03-navigation.css		.top-sugestii-panel .ts-cat-arrow	color	#ead29d	rgba(255, 255, 255, 0.52)	20	76
src/css/main/03-navigation.css		.top-sugestii-panel .ts-cat-arrow	font-size	20px	18px	20	76
src/css/main/03-navigation.css		.top-sugestii-panel .ts-cat-arrow	transition	background 0.2s ease, color 0.2s ease, transform 0.2s ease	color 0.2s ease,     background 0.2s ease,     transform 0.2s ease	20	76
src/css/main/03-navigation.css		.top-sugestii-panel .ts-cat-arrow:hover	background	rgba(255, 255, 255, 0.07)	rgba(255, 255, 255, 0.05)	23	78
src/css/main/03-navigation.css		.top-sugestii-panel .ts-cat-arrow:active	transform	scale(0.92)	scale(0.94)	24	79
src/css/main/03-navigation.css		.top-sugestii-panel .ts-cat-arrow:focus-visible	outline	2px solid rgba(143, 255, 224, 0.72)	1px solid rgba(255, 255, 255, 0.32)	25	80
src/css/main/03-navigation.css		.top-sugestii-panel .ts-cat-arrow:focus-visible	outline-offset	-3px	1px	25	80
src/css/main/03-navigation.css		.top-sugestii-panel .ts-cat-main	min-width	0	70px	26	81
src/css/main/03-navigation.css		.top-sugestii-panel .ts-cat-main	height	100%	30px	26	81
src/css/main/03-navigation.css		.top-sugestii-panel .ts-cat-main	flex-direction	column	row	26	81
src/css/main/03-navigation.css		.top-sugestii-panel .ts-cat-main	gap	1px	0	26	81
src/css/main/03-navigation.css		.top-sugestii-panel .ts-cat-main strong	font-size	11px	12px	28	84
src/css/main/03-navigation.css		.top-sugestii-panel .ts-cat-main strong	font-weight	900	800	28	84
src/css/main/03-navigation.css		.top-sugestii-panel .ts-cat-main strong	letter-spacing	0.035em	0.03em	28	84
src/css/main/03-navigation.css		.top-sugestii-panel .ts-cat-main strong	color	#f8fafc	rgba(255, 255, 255, 0.90)	28	84
src/css/main/03-navigation.css		.top-sugestii-panel .ts-score-row	gap	7px	0	46	85
src/css/main/03-navigation.css		.top-sugestii-panel .ts-score-row	flex-wrap	wrap	nowrap	46	85
src/css/main/03-navigation.css		.top-sugestii-panel .ts-score	height	26px	25px	47	86
src/css/main/03-navigation.css		.top-sugestii-panel .ts-score	padding	0 9px	0 8px	47	86
src/css/main/03-navigation.css		.top-sugestii-panel .ts-score	gap	4px	5px	47	86
src/css/main/03-navigation.css		.top-sugestii-panel .ts-score	border-radius	8px	6px	47	86
src/css/main/03-navigation.css		.top-sugestii-panel .ts-score	border	1px solid rgba(255, 255, 255, 0.08)	0	47	86
src/css/main/03-navigation.css		.top-sugestii-panel .ts-score	background	rgba(0, 0, 0, 0.17)	transparent	47	86
src/css/main/03-navigation.css		.top-sugestii-panel .ts-row-scores	gap	10px	11px	63	92
src/css/main/03-navigation.css		.staff-activity-panel	padding	14px	10px	96	118
src/css/main/03-navigation.css		.staff-activity-panel	border	3px solid rgba(255, 255, 255, 0.829)	2px solid rgba(222, 255, 249, .9)	96	118
src/css/main/03-navigation.css		.staff-activity-panel	background	rgba(8, 8, 8, 0.18)	radial-gradient(circle at 13% 4%, rgba(81, 127, 239, .74), transparent 40%),     radial-gradient(circle at 92% 20%, rgba(16, 167, 135, .64), transparent 45%),     linear-gradient(145deg, #173b81, #005f59 115%)	96	118
src/css/main/03-navigation.css		.staff-activity-panel	box-shadow	0 28px 80px rgba(0, 0, 0, 0.58),     0 0 24px rgba(39, 39, 39, 0.35),     inset 0 1px 0 rgba(255, 255, 255, 0.06)	0 20px 50px rgba(0, 0, 0, .48), inset 0 1px rgba(255, 255, 255, .18)	96	118
src/css/main/05-sidebar-effects.css		.serii-programate	height	430px	585px	45	102
src/css/main/05-sidebar-effects.css	@media (max-width: 390px)	.serii-programate	height	425px	585px	93	114
src/css/main/06-favorites.css		.serii-cerute.serii-favorite-refresh	height	835px	831px	0	88
src/css/main/06-favorites.css		.serii-cerute.serii-favorite-refresh	height	806px	831px	73	88
src/css/main/06-favorites.css		.serii-favorite-refresh .fav-list	gap	9px	8px	17	74
src/css/main/06-favorites.css		.serii-favorite-refresh .fav-list	min-height	596px	592px	17	74
src/css/main/06-favorites.css		.serii-favorite-refresh .fav-info	row-gap	4px	11px	28	89
src/css/main/06-favorites.css		.serii-favorite-refresh .fav-info	row-gap	5px	11px	77	89
src/css/main/06-favorites.css		.serii-favorite-refresh .fav-name	line-height	1.16	1.2	29	78
src/css/main/06-favorites.css		.serii-favorite-refresh .fav-badges	gap	4px	6px	30	79
src/css/main/06-favorites.css		.serii-favorite-refresh .fav-tag	height	18px	20px	31	91
src/css/main/06-favorites.css		.serii-favorite-refresh .fav-tag	padding	0 6px	0 7px	31	91
src/css/main/06-favorites.css		.serii-favorite-refresh .fav-tag	font-size	7.8px	8.6px	31	91
src/css/main/06-favorites.css		.serii-favorite-refresh .fav-views	gap	4px	5px	36	80
src/css/main/06-favorites.css		.serii-favorite-refresh .fav-views	font-size	8.5px	9.5px	36	92
src/css/main/06-favorites.css		.serii-favorite-refresh .fav-views	font-weight	800	850	36	92
src/css/main/06-favorites.css		.serii-favorite-refresh .fav-action	z-index	50	100	39	82
src/css/main/06-favorites.css		.serii-favorite-refresh .fav-footer	flex	0 0 38px	0 0 32px	47	85
src/css/main/06-favorites.css		.serii-favorite-refresh .fav-footer	height	38px	32px	47	85
src/css/main/06-favorites.css		.serii-favorite-refresh .fav-footer	margin-top	9px	13px	47	85
src/css/main/06-favorites.css		.serii-favorite-refresh .fav-footer	top	-3px	5px	47	85
src/css/main/06-favorites.css		.serii-favorite-refresh .fav-footer	font-size	9.7px	9.8px	47	85
src/css/main/06-favorites.css		.serii-favorite-refresh .fav-info	grid-template-rows	18px 18px 14px	18px 20px 16px	77	89
src/css/main/08-news-and-effects.css		.av-news-featured::after	z-index	-1	1	3	38
src/css/main/08-news-and-effects.css		.av-news-featured::after	background	radial-gradient(circle at 82% 10%, rgba(103, 231, 202, .08), transparent 35%),     linear-gradient(145deg, rgba(9, 44, 68, .97), rgba(4, 34, 47, .95))	radial-gradient(circle at 82% 10%, rgba(103, 231, 202, .08), transparent 35%),     linear-gradient(145deg, rgba(9, 44, 68, .98), rgba(4, 34, 47, .97))	3	38
src/css/main/08-news-and-effects.css		.av-news-featured	box-shadow	0 0 10px rgba(63, 232, 218, .25),     0 0 22px rgba(38, 167, 255, .13),     inset 0 1px rgba(255, 255, 255, .04),     0 14px 28px rgba(0, 15, 24, .15)	inset 0 1px rgba(255, 255, 255, .04),     0 14px 28px rgba(0, 15, 24, .15)	21	41
src/css/main/08-news-and-effects.css		.av-news-led-frame	display	block	none	24	29
src/css/main/08-news-and-effects.css		.av-news-led-track	inset	-5px	-42px	34	48
src/css/main/08-news-and-effects.css		.av-news-led-track	inset	-9px	-42px	39	48
src/css/main/08-news-and-effects.css		.av-news-led-track	inset	-34px	-42px	43	48
src/css/main/08-news-and-effects.css		.av-news-led-track	inset	-22px	-42px	45	48
src/css/main/08-news-and-effects.css		.av-news-led-line	width	104px	180px	35	49
src/css/main/08-news-and-effects.css		.av-news-led-line	width	118px	180px	40	49
src/css/main/08-news-and-effects.css		.av-news-led-line	width	176px	180px	44	49
src/css/main/08-news-and-effects.css		.av-news-led-line	height	5px	84px	35	49
src/css/main/08-news-and-effects.css		.av-news-led-line	height	10px	84px	40	49
src/css/main/08-news-and-effects.css		.av-news-led-line	height	76px	84px	44	49
src/css/main/08-news-and-effects.css		.av-news-led-line	border-radius	999px	50%	35	49
src/css/main/08-news-and-effects.css		.av-news-led-line	border-radius	44% 56% 52% 48% / 55% 46% 54% 45%	50%	46	49
src/css/main/08-news-and-effects.css		.av-news-led-line	background	linear-gradient(     90deg,     transparent 0%,     rgba(41, 171, 255, .05) 10%,     rgba(53, 222, 229, .14) 30%,     rgba(76, 255, 219, .34) 57%,     rgba(108, 255, 227, .70) 82%,     #effffc 100%   )	radial-gradient(ellipse at 32% 54%, rgba(83, 237, 228, .32) 0 15%, rgba(39, 186, 225, .17) 42%, transparent 78%),     radial-gradient(ellipse at 66% 38%, rgba(111, 255, 226, .27) 0 12%, rgba(42, 204, 220, .15) 38%, transparent 75%),     radial-gradient(ellipse at 77% 70%, rgba(42, 164, 239, .18) 0 11%, transparent 69%)	35	49
src/css/main/08-news-and-effects.css		.av-news-led-line	background	radial-gradient(       ellipse at 76% 50%,       rgba(160, 255, 239, .34) 0%,       rgba(104, 255, 225, .30) 20%,       rgba(56, 222, 224, .22) 43%,       rgba(36, 157, 255, .12) 64%,       transparent 86%     ),     radial-gradient(       ellipse at 38% 50%,       rgba(58, 208, 221, .14),       transparent 78%     )	radial-gradient(ellipse at 32% 54%, rgba(83, 237, 228, .32) 0 15%, rgba(39, 186, 225, .17) 42%, transparent 78%),     radial-gradient(ellipse at 66% 38%, rgba(111, 255, 226, .27) 0 12%, rgba(42, 204, 220, .15) 38%, transparent 75%),     radial-gradient(ellipse at 77% 70%, rgba(42, 164, 239, .18) 0 11%, transparent 69%)	44	49
src/css/main/08-news-and-effects.css		.av-news-led-line	background	radial-gradient(ellipse at 24% 46%, rgba(73, 223, 230, .26) 0 17%, rgba(45, 190, 225, .16) 35%, transparent 67%),     radial-gradient(ellipse at 52% 30%, rgba(106, 255, 224, .24) 0 14%, rgba(50, 218, 217, .14) 34%, transparent 64%),     radial-gradient(ellipse at 72% 62%, rgba(70, 228, 218, .22) 0 16%, rgba(31, 161, 235, .13) 38%, transparent 69%),     radial-gradient(ellipse at 43% 76%, rgba(37, 168, 237, .17) 0 15%, transparent 62%)	radial-gradient(ellipse at 32% 54%, rgba(83, 237, 228, .32) 0 15%, rgba(39, 186, 225, .17) 42%, transparent 78%),     radial-gradient(ellipse at 66% 38%, rgba(111, 255, 226, .27) 0 12%, rgba(42, 204, 220, .15) 38%, transparent 75%),     radial-gradient(ellipse at 77% 70%, rgba(42, 164, 239, .18) 0 11%, transparent 69%)	46	49
src/css/main/08-news-and-effects.css		.av-news-led-line	box-shadow	0 0 6px rgba(102, 255, 225, .58),     0 0 13px rgba(39, 187, 255, .28)	0 0 10px 3px rgba(102, 255, 225, .42),     0 0 24px 7px rgba(39, 187, 255, .20)	35	40
src/css/main/08-news-and-effects.css		.av-news-led-line	offset-path	inset(3px round 18px)	inset(16px round 32px)	35	49
src/css/main/08-news-and-effects.css		.av-news-led-line	offset-path	inset(4px round 21px)	inset(16px round 32px)	40	49
src/css/main/08-news-and-effects.css		.av-news-led-line	offset-path	inset(16px round 34px)	inset(16px round 32px)	44	49
src/css/main/08-news-and-effects.css		.av-news-led-line	animation	avNewsLedLineRun 6s linear infinite	avNewsLedLineRun 12s linear infinite	35	49
src/css/main/08-news-and-effects.css		.av-news-led-line	animation	avNewsFogDrift 11s ease-in-out infinite alternate	avNewsLedLineRun 12s linear infinite	46	49
src/css/main/08-news-and-effects.css		.av-news-led-line	opacity	.82	.94	46	49
src/css/main/08-news-and-effects.css		.av-news-led-line	background-size	126% 148%, 138% 132%, 128% 146%, 146% 142%	auto	46	49
src/css/main/08-news-and-effects.css		.av-news-led-line	background-position	-12% 42%, 52% -16%, 112% 66%, 34% 112%	0 0	46	49
src/css/main/10-responsive-final.css		.share-banner-container:not(#__av_prio_a#__av_prio_b)::after	content	none	""	16	27
src/css/main/10-responsive-final.css		.share-com-v-top:not(#__av_prio_a#__av_prio_b), .share-com-v-bottom:not(#__av_prio_a#__av_prio_b)	display	none	block	20	32
src/css/main/10-responsive-final.css		.share-com-v-join svg:not(#__av_prio_a#__av_prio_b)	filter	none	drop-shadow(0 14px 20px rgba(0,0,0,.24))       drop-shadow(0 0 12px rgba(212,183,122,.045))	21	30
src/css/trending/03-trending-responsive.css		#trendingMaster .trending-pair	transition	transform .28s ease, border-color .28s ease, box-shadow .28s ease	transform .32s cubic-bezier(.22, 1, .36, 1), border-color .3s ease, box-shadow .3s ease	28	65
src/css/trending/03-trending-responsive.css		#trendingMaster .avt-rank	left	1.7%	1.4%	39	80
src/css/trending/03-trending-responsive.css		#trendingMaster .avt-rank	bottom	.9%	.45%	39	80
src/css/trending/03-trending-responsive.css		#trendingMaster .avt-rank	width	22.5%	20%	39	80
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::before	z-index	2	4	0	94
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::before	z-index	5	4	73	94
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::before	z-index	6	4	82	94
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::before	background	linear-gradient(180deg, rgba(255,255,255,.035), transparent 22%, transparent 78%, rgba(255,255,255,.025))	conic-gradient(from 0deg, transparent 0deg 36deg, rgba(255,255,255,.04) 50deg, #7de1d0 72deg, color-mix(in srgb, var(--avt-rank-color) 76%, #d7c995) 88deg, rgba(88,126,184,.72) 106deg, transparent 128deg 360deg)	0	82
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::before	background	linear-gradient(180deg, rgba(255,255,255,.04), transparent 24%, transparent 76%, rgba(255,255,255,.02)),     linear-gradient(135deg, rgba(255,255,255,.018), transparent 38%, transparent 68%, rgba(111,183,173,.05))	conic-gradient(from 0deg, transparent 0deg 36deg, rgba(255,255,255,.04) 50deg, #7de1d0 72deg, color-mix(in srgb, var(--avt-rank-color) 76%, #d7c995) 88deg, rgba(88,126,184,.72) 106deg, transparent 128deg 360deg)	29	82
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::before	background	linear-gradient(180deg, rgba(255,255,255,.028), transparent 26%, transparent 74%, rgba(255,255,255,.012))	conic-gradient(from 0deg, transparent 0deg 36deg, rgba(255,255,255,.04) 50deg, #7de1d0 72deg, color-mix(in srgb, var(--avt-rank-color) 76%, #d7c995) 88deg, rgba(88,126,184,.72) 106deg, transparent 128deg 360deg)	55	82
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::before	background	conic-gradient(from var(--avt-edge-angle, 0deg), transparent 0deg, transparent 36deg, color-mix(in srgb, var(--avt-rank-color) 64%, #7ddfd0) 70deg, rgba(95, 126, 176, .55) 112deg, transparent 150deg, transparent 224deg, rgba(207, 195, 147, .42) 268deg, color-mix(in srgb, var(--avt-rank-color) 48%, #7ddfd0) 314deg, transparent 360deg)	conic-gradient(from 0deg, transparent 0deg 36deg, rgba(255,255,255,.04) 50deg, #7de1d0 72deg, color-mix(in srgb, var(--avt-rank-color) 76%, #d7c995) 88deg, rgba(88,126,184,.72) 106deg, transparent 128deg 360deg)	73	82
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::before	box-shadow	inset 0 1px 0 rgba(255,255,255,.045), inset 0 -1px 0 rgba(255,255,255,.025)	inset 0 0 0 1px rgba(255,255,255,.04), inset 0 1px 0 rgba(255,255,255,.05), inset 0 -12px 22px rgba(0,0,0,.08)	0	67
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::before	box-shadow	inset 0 0 0 1px rgba(255,255,255,.035), inset 0 1px 0 rgba(255,255,255,.045)	inset 0 0 0 1px rgba(255,255,255,.04), inset 0 1px 0 rgba(255,255,255,.05), inset 0 -12px 22px rgba(0,0,0,.08)	15	67
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::before	box-shadow	inset 0 0 0 1px rgba(255,255,255,.035), inset 0 1px 0 rgba(255,255,255,.05), inset 0 -10px 18px rgba(0,0,0,.08)	inset 0 0 0 1px rgba(255,255,255,.04), inset 0 1px 0 rgba(255,255,255,.05), inset 0 -12px 22px rgba(0,0,0,.08)	55	67
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::before	opacity	.55	.34	0	73
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::before	opacity	.75	.34	15	73
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::before	opacity	.92	.34	67	73
src/css/trending/04-trending-refinements.css		#trendingMaster .avt-artwork::before	background	radial-gradient(circle 110px at var(--avt-light-x, 50%) var(--avt-light-y, 40%), rgba(255,255,255,.24) 0%, color-mix(in srgb, var(--avt-rank-color) 18%, transparent) 24%, rgba(255,255,255,.035) 45%, transparent 70%)	radial-gradient(circle at 82% 14%, rgba(255,255,255,.17), transparent 28%),     radial-gradient(circle at 18% 86%, color-mix(in srgb, var(--avt-rank-color) 28%, transparent), transparent 34%),     linear-gradient(135deg, rgba(255,255,255,.035), transparent 38%, transparent 68%, color-mix(in srgb, var(--avt-rank-color) 8%, transparent))	1	11
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::after	background	transparent	radial-gradient(circle, rgba(125,225,208,.76) 0 1.2px, transparent 1.8px),     radial-gradient(circle, color-mix(in srgb, var(--avt-rank-color) 72%, #d7c995) 0 1px, transparent 1.7px),     radial-gradient(circle, rgba(118,151,198,.55) 0 1.1px, transparent 1.7px),     radial-gradient(circle, rgba(255,255,255,.42) 0 .8px, transparent 1.4px)	5	92
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::after	background	radial-gradient(circle at 16% 82%, rgba(255,255,255,.09) 0 8px, rgba(255,255,255,.03) 9px, transparent 15px),     radial-gradient(circle at 78% 74%, rgba(113, 209, 195, .10) 0 10px, rgba(113, 209, 195, .035) 11px, transparent 18px),     radial-gradient(circle at 60% 88%, rgba(80, 105, 148, .11) 0 12px, rgba(80, 105, 148, .04) 13px, transparent 20px),     radial-gradient(circle at 30% 58%, rgba(220, 221, 219, .055) 0 6px, transparent 12px),     radial-gradient(circle at 88% 30%, rgba(111, 183, 173, .045) 0 5px, transparent 11px),     radial-gradient(circle at 12% 28%, rgba(154, 143, 116, .04) 0 4px, transparent 10px)	radial-gradient(circle, rgba(125,225,208,.76) 0 1.2px, transparent 1.8px),     radial-gradient(circle, color-mix(in srgb, var(--avt-rank-color) 72%, #d7c995) 0 1px, transparent 1.7px),     radial-gradient(circle, rgba(118,151,198,.55) 0 1.1px, transparent 1.7px),     radial-gradient(circle, rgba(255,255,255,.42) 0 .8px, transparent 1.4px)	45	92
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::after	background	radial-gradient(circle at 18% 16%, color-mix(in srgb, var(--avt-rank-color) 22%, transparent), transparent 26%),     radial-gradient(circle at 84% 82%, rgba(113, 209, 195, .10), transparent 24%),     radial-gradient(circle at 58% 64%, rgba(80, 105, 148, .08), transparent 28%),     linear-gradient(145deg, rgba(255,255,255,.035), transparent 24%, transparent 74%, rgba(255,255,255,.02)),     repeating-linear-gradient(120deg, rgba(255,255,255,.018) 0px, rgba(255,255,255,.018) 1px, transparent 1px, transparent 18px)	radial-gradient(circle, rgba(125,225,208,.76) 0 1.2px, transparent 1.8px),     radial-gradient(circle, color-mix(in srgb, var(--avt-rank-color) 72%, #d7c995) 0 1px, transparent 1.7px),     radial-gradient(circle, rgba(118,151,198,.55) 0 1.1px, transparent 1.7px),     radial-gradient(circle, rgba(255,255,255,.42) 0 .8px, transparent 1.4px)	50	92
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::after	background	radial-gradient(circle at 18% 16%, color-mix(in srgb, var(--avt-rank-color) 18%, transparent), transparent 26%),     radial-gradient(circle at 82% 84%, rgba(255,255,255,.045), transparent 22%),     radial-gradient(circle at 50% 100%, rgba(113,209,195,.06), transparent 32%),     linear-gradient(145deg, rgba(255,255,255,.018), transparent 28%, transparent 72%, rgba(255,255,255,.012))	radial-gradient(circle, rgba(125,225,208,.76) 0 1.2px, transparent 1.8px),     radial-gradient(circle, color-mix(in srgb, var(--avt-rank-color) 72%, #d7c995) 0 1px, transparent 1.7px),     radial-gradient(circle, rgba(118,151,198,.55) 0 1.1px, transparent 1.7px),     radial-gradient(circle, rgba(255,255,255,.42) 0 .8px, transparent 1.4px)	56	92
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::after	background	radial-gradient(circle at 50% 100%, color-mix(in srgb, var(--avt-rank-color) 12%, transparent), transparent 34%),     radial-gradient(circle at 10% 14%, rgba(255,255,255,.035), transparent 22%),     linear-gradient(180deg, rgba(255,255,255,.02), transparent 24%, transparent 76%, rgba(255,255,255,.012))	radial-gradient(circle, rgba(125,225,208,.76) 0 1.2px, transparent 1.8px),     radial-gradient(circle, color-mix(in srgb, var(--avt-rank-color) 72%, #d7c995) 0 1px, transparent 1.7px),     radial-gradient(circle, rgba(118,151,198,.55) 0 1.1px, transparent 1.7px),     radial-gradient(circle, rgba(255,255,255,.42) 0 .8px, transparent 1.4px)	65	92
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::after	background	radial-gradient(ellipse at center, color-mix(in srgb, var(--avt-rank-color) 22%, #62c8b9) 0%, color-mix(in srgb, var(--avt-rank-color) 8%, transparent) 42%, transparent 72%)	radial-gradient(circle, rgba(125,225,208,.76) 0 1.2px, transparent 1.8px),     radial-gradient(circle, color-mix(in srgb, var(--avt-rank-color) 72%, #d7c995) 0 1px, transparent 1.7px),     radial-gradient(circle, rgba(118,151,198,.55) 0 1.1px, transparent 1.7px),     radial-gradient(circle, rgba(255,255,255,.42) 0 .8px, transparent 1.4px)	74	92
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::after	background	radial-gradient(circle at 20% 50%, rgba(125,225,208,.42) 0%, transparent 32%),     radial-gradient(circle at 80% 50%, color-mix(in srgb, var(--avt-rank-color) 38%, #d7c995) 0%, transparent 34%)	radial-gradient(circle, rgba(125,225,208,.76) 0 1.2px, transparent 1.8px),     radial-gradient(circle, color-mix(in srgb, var(--avt-rank-color) 72%, #d7c995) 0 1px, transparent 1.7px),     radial-gradient(circle, rgba(118,151,198,.55) 0 1.1px, transparent 1.7px),     radial-gradient(circle, rgba(255,255,255,.42) 0 .8px, transparent 1.4px)	84	92
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:hover::before, #trendingMaster .trending-pair:focus-within::before	box-shadow	inset 0 0 0 1px color-mix(in srgb, var(--avt-rank-color) 34%, rgba(255,255,255,.06)),     inset 0 1px 0 rgba(255,255,255,.09),     inset 0 -12px 24px color-mix(in srgb, var(--avt-rank-color) 5%, transparent)	inset 0 0 0 1px color-mix(in srgb, var(--avt-rank-color) 24%, rgba(255,255,255,.05)),     inset 0 1px 0 rgba(255,255,255,.08),     inset 0 -14px 26px rgba(0,0,0,.10),     0 0 0 1px color-mix(in srgb, var(--avt-rank-color) 10%, transparent)	17	71
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:hover::before, #trendingMaster .trending-pair:focus-within::before	box-shadow	inset 0 0 0 1px color-mix(in srgb, var(--avt-rank-color) 24%, rgba(255,255,255,.04)),     inset 0 1px 0 rgba(255,255,255,.08),     inset 0 -12px 22px rgba(0,0,0,.10),     0 14px 26px rgba(0,0,0,.16),     0 0 18px color-mix(in srgb, var(--avt-rank-color) 8%, transparent)	inset 0 0 0 1px color-mix(in srgb, var(--avt-rank-color) 24%, rgba(255,255,255,.05)),     inset 0 1px 0 rgba(255,255,255,.08),     inset 0 -14px 26px rgba(0,0,0,.10),     0 0 0 1px color-mix(in srgb, var(--avt-rank-color) 10%, transparent)	61	71
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:not(#__av_prio_a#__av_prio_b)::after	opacity	0	.54	18	93
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:not(#__av_prio_a#__av_prio_b)::after	opacity	.72	.54	46	93
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:not(#__av_prio_a#__av_prio_b)::after	opacity	.78	.54	51	93
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:not(#__av_prio_a#__av_prio_b)::after	opacity	.82	.54	57	93
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:not(#__av_prio_a#__av_prio_b)::after	opacity	.88	.54	66	93
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:not(#__av_prio_a#__av_prio_b)::after	opacity	.18	.54	75	93
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:not(#__av_prio_a#__av_prio_b)::after	opacity	.36	.54	85	93
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:hover:not(#__av_prio_a#__av_prio_b), #trendingMaster .trending-pair:focus-within:not(#__av_prio_a#__av_prio_b)	border-color	color-mix(in srgb, var(--avt-rank-color) 42%, rgba(255,255,255,.05))	color-mix(in srgb, var(--avt-rank-color) 22%, rgba(255,255,255,.045))	19	98
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:hover:not(#__av_prio_a#__av_prio_b), #trendingMaster .trending-pair:focus-within:not(#__av_prio_a#__av_prio_b)	border-color	color-mix(in srgb, var(--avt-rank-color) 26%, rgba(255,255,255,.05))	color-mix(in srgb, var(--avt-rank-color) 22%, rgba(255,255,255,.045))	62	98
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:hover:not(#__av_prio_a#__av_prio_b), #trendingMaster .trending-pair:focus-within:not(#__av_prio_a#__av_prio_b)	border-color	color-mix(in srgb, var(--avt-rank-color) 24%, rgba(255,255,255,.05))	color-mix(in srgb, var(--avt-rank-color) 22%, rgba(255,255,255,.045))	72	98
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:hover:not(#__av_prio_a#__av_prio_b), #trendingMaster .trending-pair:focus-within:not(#__av_prio_a#__av_prio_b)	border-color	rgba(255,255,255,.035)	color-mix(in srgb, var(--avt-rank-color) 22%, rgba(255,255,255,.045))	79	98
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:hover:not(#__av_prio_a#__av_prio_b), #trendingMaster .trending-pair:focus-within:not(#__av_prio_a#__av_prio_b)	border-color	rgba(255,255,255,.055)	color-mix(in srgb, var(--avt-rank-color) 22%, rgba(255,255,255,.045))	88	98
